site,month,year,site_seas_year,Abramis brama,Alburnoides bipunctatus,Alburnus alburnus,Alosa chrysochloris,Ambassis agassizii,Ambassis marianus,Ambloplites rupestris,Ameiurus melas,Ameiurus natalis,Ameiurus nebulosus,Amia calva,Ammocrypta clara,Amniataba percoides,Anguilla anguilla,Anguilla australis,Anguilla reinhardtii,Anguilla rostrata,Aphredoderus sayanus,Aplodinotus grunniens,Arrhamphus sclerolepis,Astyanax mexicanus,Barbatula barbatula,Barbus barbus,Blicca bjoerkna,Campostoma anomalum,Carassius auratus,Carassius carassius,Carassius gibelio,Carpiodes carpio,Carpiodes cyprinus,Carpiodes velifer,Catostomus commersonii,Chelon labrosus,Chondrostoma nasus,Cobitis taenia,Coregonus albula,Cottus gobio,Cottus poecilopus,Craterocephalus marjoriae,Craterocephalus stercusmuscarum,Ctenopharyngodon idella,Cycleptus elongatus,Cyprinella lutrensis,Cyprinella spiloptera,Cyprinella venusta,Cyprinus carpio,Dicentrarchus labrax,Dorosoma cepedianum,Dorosoma petenense,Esox americanus,Esox lucius,Esox masquinongy,Etheostoma asprigene,Etheostoma blennioides,Etheostoma caeruleum,Etheostoma exile,Etheostoma flabellare,Etheostoma nigrum,Etheostoma zonale,Fundulus diaphanus,Fundulus notatus,Fundulus zebrinus,Gambusia affinis,Gambusia holbrooki,Gasterosteus aculeatus,Glossamia aprion,Gobio gobio,Gobiomorphus australis,Gymnocephalus cernua,Hiodon alosoides,Hiodon tergisus,Hybognathus nuchalis,Hybognathus placitus,Hypentelium nigricans,Hypophthalmichthys molitrix,Hypophthalmichthys nobilis,Ictalurus furcatus,Ictalurus punctatus,Ictiobus bubalus,Ictiobus cyprinellus,Ictiobus niger,Labidesthes sicculus,Leiopotherapon unicolor,Lepisosteus oculatus,Lepisosteus osseus,Lepisosteus platostomus,Lepomis cyanellus,Lepomis gibbosus,Lepomis gulosus,Lepomis humilis,Lepomis macrochirus,Lepomis megalotis,Lepomis microlophus,Leucaspius delineatus,Leuciscus aspius,Leuciscus idus,Leuciscus leuciscus,Lota lota,Lucania parva,Luciobarbus graellsii,Luxilus chrysocephalus,Luxilus cornutus,Macquaria ambigua,Macquaria novemaculeata,Macrhybopsis aestivalis,Macrhybopsis storeriana,Menidia beryllina,Micropterus dolomieu,Micropterus punctulatus,Micropterus salmoides,Minytrema melanops,Misgurnus anguillicaudatus,Mogurnda adspersa,Morone americana,Morone chrysops,Morone mississippiensis,Morone saxatilis,Moxostoma anisurum,Moxostoma breviceps,Moxostoma carinatum,Moxostoma duquesnii,Moxostoma erythrurum,Moxostoma macrolepidotum,Mugil cephalus,Nannoperca oxleyana,Nematalosa erebi,Neogobius melanostomus,Nocomis biguttatus,Nocomis micropogon,Notemigonus crysoleucas,Notropis atherinoides,Notropis blennius,Notropis dorsalis,Notropis girardi,Notropis hudsonius,Notropis photogenis,Notropis shumardi,Notropis simus,Notropis stramineus,Notropis texanus,Notropis volucellus,Noturus flavus,Noturus gyrinus,Noturus nocturnus,Oncorhynchus mykiss,Opsopoeodus emiliae,Oreochromis mossambicus,Oxyeleotris lineolata,Parachondrostoma miegii,Parachondrostoma toxostoma,Perca flavescens,Perca fluviatilis,Percina caprodes,Percina copelandi,Percina macrolepida,Percina maculata,Percina phoxocephala,Percina sciera,Percina shumardi,Percopsis omiscomaycus,Phenacobius mirabilis,Phoxinus phoxinus,Pimephales notatus,Pimephales promelas,Pimephales vigilax,Platichthys flesus,Poecilia reticulata,Polyodon spathula,Pomoxis annularis,Pomoxis nigromaculatus,Porochilus rendahli,Pseudomugil signifer,Pseudorasbora parva,Pungitius pungitius,Pylodictis olivaris,Redigobius bikolanus,Retropinna semoni,Rhadinocentrus ornatus,Rhodeus amarus,Rhodeus sericeus,Rutilus rutilus,Salaria fluviatilis,Salmo salar,Salmo trutta,Salvelinus fontinalis,Sander canadensis,Sander lucioperca,Sander vitreus,Sarmarutilus rubilio,Scaphirhynchus platorynchus,Semotilus atromaculatus,Silurus glanis,Squalius cephalus,Tandanus tandanus,Telestes souffia,Thymallus thymallus,Tinca tinca,Umbra limi,site_year
S10089,NA,2006,S10089_NA_2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36900369003690037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.081180811808117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.059040590405904,0,0,0,0,0,0,0,0,0,4.797047970479705,0,0,0,0,0.7380073800738007,0,0,0,0,0,0,0,0,0.7380073800738007,0,0,0,0,0,0,0,0,0,0,0,0.7380073800738007,0,0,0,0,0,50.55350553505535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.107011070110701,0,0,0,5.535055350553506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S10089_2006
S10089,NA,2007,S10089_NA_2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.333333333333336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7246376811594203,0,0,0,0,0,0,0,0,0,2.1739130434782608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.15942028985507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4492753623188406,0,0,0,20.28985507246377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S10089_2007
S10089,NA,2008,S10089_NA_2008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.794223826714806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18050541516245489,6.31768953068592,0,0,0,0,0,0,0,0,0,12.454873646209386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.469314079422382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5415162454873645,0,0,0,5.234657039711191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S10089_2008
S10089,NA,2009,S10089_NA_2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.70440251572327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.345911949685535,0,0,0,0,0,0,0,0,0,8.176100628930817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5723270440251573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8867924528301887,0,0,0,10.377358490566039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9433962264150944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S10089_2009
S10089,NA,2010,S10089_NA_2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.19939577039275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.365558912386707,0,0,0,0,0,0,0,0,0,12.386706948640484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.492447129909365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.812688821752266,0,0,0,10.876132930513595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3021148036253776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S10089_2010
S10089,NA,2011,S10089_NA_2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.44434706397897,0,0,0,0,0.0876424189307625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35056967572305,2.8921998247151617,0,0,0,0,0,0,0,0,0,9.202453987730062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9281332164767746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.768624014022787,0,0,0,5.784399649430323,0.0876424189307625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9640666082383873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S10089_2011
S10089,NA,2012,S10089_NA_2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.78504672897196,0,0,0,0,0.09345794392523364,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4953271028037383,8.69158878504673,0,0,0,0,0,0,0,0,0,1.9626168224299065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5607476635514019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1214953271028039,0,0,0,3.177570093457944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.925233644859813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S10089_2012
S10089,NA,2013,S10089_NA_2013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24154589371980678,0,0,0,0,0,0,0,0,0,0,0,0,0,72.34299516908212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8647342995169085,17.632850241545896,0,0,0,0,0,0,0,0,0,2.7777777777777777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3285024154589373,0,0,0,0,0,0.36231884057971014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48309178743961356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S10089_2013
S10203,10,2005,S10203_10_2005,0,0,0,0.3642987249544627,0,0,0,0,0,0,0.3642987249544627,0,0,0,0,0,0,0,0.9107468123861567,0,0,0,0,0,0,0,0,0,1.2750455373406193,0,0,0,0,0,0,0,0,0,0,0,0.6375227686703097,0,3.734061930783242,0,0,1.5482695810564664,0,44.80874316939891,0.7285974499089254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.546448087431694,0,0,0,0,0,0,0,0,0,0,0,1.1839708561020037,0.273224043715847,0,1.5482695810564664,0.9107468123861567,0.7285974499089254,0.273224043715847,0,0,0,0,0.3642987249544627,0.3642987249544627,0,0,1.092896174863388,1.912568306010929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45537340619307837,0,0,0,0,0.6375227686703097,0,0,0,0,0,0,0,0.273224043715847,0,0,0,0,0,0,0,27.595628415300546,0.18214936247723135,0,0,0,0,0,0,3.278688524590164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2768670309653913,0,0,0,0.45537340619307837,0.45537340619307837,0,0,0,0,0.819672131147541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S10203_2005
S10203,10,2006,S10203_10_2006,0,0,0,1.7889087656529516,0,0,0,0,0.35778175313059035,0,0,0,0,0,0,0,0,0,10.73345259391771,0,0,0,0,0,0,0,0,0,2.3255813953488373,0,0,0,0,0,0,0,0,0,0,0,1.0733452593917712,0,1.4311270125223614,0,0,2.1466905187835423,0,31.12701252236136,0.35778175313059035,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35778175313059035,0,0,0,0,0,0,0,0,0,0,0,1.6100178890876564,0,0,1.4311270125223614,1.4311270125223614,1.6100178890876564,0.5366726296958856,0,0,0,0,0.5366726296958856,0,0,0,2.3255813953488373,1.2522361359570662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0733452593917712,0,0,0,0.35778175313059035,1.6100178890876564,0.7155635062611807,0,0,0,0,0,0,0.5366726296958856,0,0,0,0,0,0,0,27.549194991055458,0,0,0,0,0,0.5366726296958856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3989266547406083,0,0,0,0.35778175313059035,0.5366726296958856,0,0,0,0,0.8944543828264758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S10203_2006
S10203,7,2009,S10203_7_2009,0,0,0,1.0443864229765012,0,0,0,0,0,0,0.5221932114882506,0,0,0,0,0,0.5221932114882506,0,3.133159268929504,0,0,0,0,0,0,0,0,0,1.566579634464752,0,0,0,0,0,0,0,0,0,0,0,1.566579634464752,0,1.827676240208877,0,0,2.8720626631853787,0,21.93211488250653,3.3942558746736293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.566579634464752,0.5221932114882506,0,1.566579634464752,2.610966057441253,0.783289817232376,1.3054830287206265,0.5221932114882506,0,0,1.3054830287206265,2.8720626631853787,0.5221932114882506,0,0,1.827676240208877,3.3942558746736293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.566579634464752,0,0,0,3.133159268929504,0,0,0,0,2.0887728459530024,0.783289817232376,0,0,0,0,0,0.5221932114882506,0.783289817232376,0,0,0,0,0,0,0.5221932114882506,28.98172323759791,0,0,0,0,0,1.0443864229765012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0443864229765012,0,0,0,0,0.5221932114882506,0,0,0,0,0.5221932114882506,0,0,0,0,0,0,0,0,0,0,1.3054830287206265,0,0,0,0,0,0,0,0,0,0,0,0,S10203_2009
S10203,8,2004,S10203_8_2004,0,0,0,1.4882837238758706,0,0,0,3.6098796706776444,0.06333122229259025,0,0.09499683343888536,0,0,0,0,0,0,0,0.6016466117796073,0,0,0,0,0,0,0.06333122229259025,0,0,0.1583280557314756,0,0,0,0,0,0,0,0,0,0,0,0.34832172260924643,0,0.09499683343888536,0,0,1.8049398353388222,0,78.87903736542114,0.1266624445851805,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09499683343888536,0,0,0,0,0,0,0.06333122229259025,0,0,0,0,2.6282457251424955,0.06333122229259025,0.06333122229259025,0.6016466117796073,0.4116529449018366,0.5699810006333123,0.06333122229259025,0,0,0,0.06333122229259025,0.253324889170361,0.1266624445851805,0,0,0.22165927802406588,1.013299556681444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06333122229259025,0,0,0,0.4749841671944269,0,0,0,0,1.2349588347055098,0.09499683343888536,0,0,0,0,0,0,0.1583280557314756,0,0,0,0,0,0,0,3.1982267257758075,0,0,0,0.18999366687777072,0,0.1266624445851805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06333122229259025,0,0,0,0,0,0,0,0,0,0,0,0.1583280557314756,0,0,0,0.22165927802406588,0.18999366687777072,0,0,0,0,0.253324889170361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S10203_2004
S10203,8,2007,S10203_8_2007,0,0,0,0.15337423312883436,0,0,0,0.09202453987730061,0,0,0,0,0,0,0,0,0,0,0.18404907975460122,0,0,0,0,0,0,0.06134969325153375,0,0,0.1226993865030675,0,0,0,0,0,0,0,0,0,0,0,0.1226993865030675,0,0.245398773006135,0,0,0.36809815950920244,0,84.9079754601227,0,0,0,0,0.09202453987730061,0,0,0,0,0,0,0,0,0,0.6134969325153374,0,0,0,0,0,0,0,0,0,0,0,0.5521472392638037,0,0,3.4662576687116564,0.39877300613496935,0.09202453987730061,0,0.09202453987730061,0,0,0.09202453987730061,0.09202453987730061,0.245398773006135,0,0,0.3374233128834356,0.39877300613496935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06134969325153375,0,0.2147239263803681,0,0,0,0,1.3803680981595092,0.06134969325153375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.386503067484663,0,0,0,0.09202453987730061,0,0,0,0.06134969325153375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7361963190184049,0,0,0,0.06134969325153375,0,0,0,0,0,0.1226993865030675,0,0,0,0,0,0,0,0,0,0,0.09202453987730061,0,0,0,0,0,0,0,0,0,0,0,0,S10203_2007
S10203,8,2008,S10203_8_2008,0,0,0,0.7641921397379913,0,0,0,6.441048034934497,0,0,0,0,0,0,0,0,0,0.10917030567685589,0.8187772925764192,0,0,0,0,0,0,0.16375545851528384,0,0,0.43668122270742354,0,0,0,0,0,0,0,0,0,0,0,0.43668122270742354,0,0,0,0,1.146288209606987,0,59.55240174672489,3.2205240174672487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16375545851528384,0,0,0,0,0,0,0,0,0,0,0,2.1288209606986896,0.10917030567685589,0,0.38209606986899564,1.037117903930131,0.32751091703056767,0,0.16375545851528384,0,0.16375545851528384,0.32751091703056767,0.10917030567685589,0.10917030567685589,0,0,1.037117903930131,1.5283842794759825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6004366812227074,0,0,0,0.927947598253275,0,0,0,0,0.6004366812227074,0.2729257641921397,0,0,0,0,0,0.10917030567685589,0.21834061135371177,0,0,0,0,0,0,0,14.574235807860262,0.10917030567685589,0,0,0.16375545851528384,0,0.10917030567685589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2729257641921397,0,0,0,0.32751091703056767,0.21834061135371177,0,0,0,0,0.32751091703056767,0,0,0,0,0,0,0,0,0,0,0.38209606986899564,0,0,0,0,0.10917030567685589,0,0,0,0,0,0,0,S10203_2008
S10203,8,2011,S10203_8_2011,0,0,0,1.2379642365887207,0,0,0,0,0,0,0.2751031636863824,0,0,0,0,0,0,0,1.6506189821182944,0,0,0,0,0,0,0.2751031636863824,0,0,0.4126547455295736,0,0,0,0,0,0,0,0,0,0,0,0.8253094910591472,0,0.5502063273727648,0,0,1.513067400275103,0,43.741403026134805,0.5502063273727648,0,0,0,0,0,0,0,0,0.4126547455295736,0,0,0.2751031636863824,0,0.2751031636863824,0,0,0,0,0,0,0,0,0,0,0,5.364511691884457,0,0,0.9628610729023382,0.687757909215956,0.687757909215956,0.2751031636863824,6.6024759284731775,0,0,0.2751031636863824,0.8253094910591472,0,0,0.2751031636863824,0,4.126547455295736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9628610729023382,0,0,0,0,1.6506189821182944,0.2751031636863824,0,0,0,0,0,0.2751031636863824,0,0,0,0,0,0,0,0,3.713892709766162,0,0,0,0.2751031636863824,0,0.5502063273727648,0,0,0,0,0,0.2751031636863824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.744154057771667,0,0,0,0.5502063273727648,0.687757909215956,0,0,0,0,0.4126547455295736,0,0,0,0,0,0,0,0,0,0,0.5502063273727648,0,0,0,0,0,0,0,0,0,0,0,0,S10203_2011
S10203,8,2012,S10203_8_2012,0,0,0,0.1620745542949757,0,0,0,0,0,0.1620745542949757,0,0,0,0,0,0,0,0,1.3776337115072934,0,0,0,0,0,0,0,0,0,0.6482982171799028,0,0,0,0,0,0,0,0,0,0,0,0.3241491085899514,0,16.369529983792546,0,0,0.4862236628849271,0,54.78119935170179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3776337115072934,0,0,0,0,0,0,0,0,0,0,0,0.9724473257698542,0,0,0.1620745542949757,0.4051863857374392,0.24311183144246354,0,0.4862236628849271,0,0,0.1620745542949757,0.3241491085899514,0.1620745542949757,0,0,0.1620745542949757,3.565640194489465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1620745542949757,0,0,0,0,0,0,0,0,0.3241491085899514,0.4051863857374392,0,0,0,0,0,0,0.24311183144246354,0,0,0,0,0,0,0.4051863857374392,5.834683954619125,0.4862236628849271,0,0,0,0,0.24311183144246354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.914100486223663,0,0,0,0.3241491085899514,0.1620745542949757,0,0,0,0,0.1620745542949757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S10203_2012
S10203,8,2013,S10203_8_2013,0,0,0,0.3412969283276451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5358361774744027,0,0,0,0,0,0,0,0,0,0.273037542662116,0,0,0,0,0,0,0,0,0,0,0,0.136518771331058,0,0.7508532423208191,0,0,0.8532423208191128,0,73.48122866894198,0.17064846416382254,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17064846416382254,0,0,0,0,0,0,0,0,0,0,0,1.0238907849829353,0,0.068259385665529,0.5119453924914676,0.37542662116040953,0.136518771331058,0.068259385665529,0.9215017064846416,0,0,0.204778156996587,0.3412969283276451,0,0,0,0.1023890784982935,0.5119453924914676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1023890784982935,0,0,0,0.273037542662116,0,0,0,0,0.9215017064846416,0,0,0,0,0,0,0.068259385665529,0,0,0,0,0,0,0,0.068259385665529,13.549488054607508,0,0,0,0,0,0.546075085324232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068259385665529,0,0,0,0,0,0,0,0,0,0.204778156996587,0,1.6040955631399318,0,0,0,0.136518771331058,0.204778156996587,0,0,0,0,0.17064846416382254,0,0,0,0,0,0,0,0,0,0,0.1023890784982935,0,0,0,0,0,0,0,0,0,0,0,0,S10203_2013
S10203,9,2010,S10203_9_2010,0,0,0,1.0460251046025104,0,0,0,0,0,0,0.6276150627615062,0,0,0,0,0,0,0,2.719665271966527,0,0,0,0,0,0,0,0,0,1.4644351464435148,0,0.41841004184100417,0,0,0,0,0,0,0,0,0,1.2552301255230125,0,0.8368200836820083,0,0,2.719665271966527,0,37.86610878661088,1.4644351464435148,0,0,0,0,0,0,0,0,0.41841004184100417,0,0,0.6276150627615062,0,0.6276150627615062,0,0,0,0,0,0,0,0,0,0,0,2.719665271966527,0,0,3.1380753138075317,1.2552301255230125,0.6276150627615062,1.2552301255230125,0,0,0,0.41841004184100417,0.8368200836820083,0.41841004184100417,0,0.8368200836820083,0,15.690376569037657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2552301255230125,0,0,0,2.092050209205021,0,0,0,0,2.092050209205021,0.6276150627615062,0,0,0,0,0,0.41841004184100417,0.41841004184100417,0,0,0,0,0,0,0,2.3012552301255234,0,0,0,0,0,0,0,0,0,0,0,0,0.41841004184100417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.439330543933054,0,0,0,1.0460251046025104,1.8828451882845187,0,0,0,0,1.2552301255230125,0,0,0,0,0,0,0,0,0,0,1.4644351464435148,0,0,0,0,0,0,0,0,0,0,0,0,S10203_2010
S1026,10,2005,S1026_10_2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.095032397408206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.90496760259178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S1026_2005
S1026,8,2004,S1026_8_2004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.50699844479005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81.49300155520996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S1026_2004
S1026,8,2006,S1026_8_2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9720534629404618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.12393681652491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.90400972053462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S1026_2006
