BioRealm;HydroBasin;Country;SiteID_Orig;SiteID_Dest;TotLong_Meters
Australasia;5080070390;AUS;S8100;S8119;191190.8787
Australasia;5080070390;AUS;S8101;S8101;0
Australasia;5080070390;AUS;S8101;S8102;37716.26924
Australasia;5080070390;AUS;S8101;S8100;38033.75561
Australasia;5080070390;AUS;S8101;S8105;43562.98185
Australasia;5080070390;AUS;S8101;S8108;48473.24146
Australasia;5080070390;AUS;S8101;S8138;50510.46433
Australasia;5080070390;AUS;S8101;S8098;52000.413
Australasia;5080070390;AUS;S8101;S8134;55900.53417
Australasia;5080070390;AUS;S8101;S8096;57891.03665
Australasia;5080070390;AUS;S8101;S8097;61610.39191
Australasia;5080070390;AUS;S8101;S8099;66883.54892
Australasia;5080070390;AUS;S8101;S8103;67826.83079
Australasia;5080070390;AUS;S8101;S8094;70055.35143
Australasia;5080070390;AUS;S8101;S8095;71552.99874
Australasia;5080070390;AUS;S8101;S8092;72492.61375
Australasia;5080070390;AUS;S8101;S8104;80872.95003
Australasia;5080070390;AUS;S8101;S8093;83355.26407
Australasia;5080070390;AUS;S8101;S8124;89327.68597
Australasia;5080070390;AUS;S8101;S8109;101692.3401
Australasia;5080070390;AUS;S8101;S8090;108759.7918
Australasia;5080070390;AUS;S8101;S8116;112392.0166
Australasia;5080070390;AUS;S8101;S8091;117648.9329
Australasia;5080070390;AUS;S8101;S8115;143791.9572
Australasia;5080070390;AUS;S8101;S8110;146859.8196
Australasia;5080070390;AUS;S8101;S8131;150164.9829
Australasia;5080070390;AUS;S8101;S8114;161331.5846
Australasia;5080070390;AUS;S8101;S8136;161650.6036
Australasia;5080070390;AUS;S8101;S8126;171266.2034
Australasia;5080070390;AUS;S8101;S8132;175630.9613
Australasia;5080070390;AUS;S8101;S8135;177871.9754
Australasia;5080070390;AUS;S8101;S8129;185417.8056
Australasia;5080070390;AUS;S8101;S8122;186046.3664
Australasia;5080070390;AUS;S8101;S8121;194292.9038
Australasia;5080070390;AUS;S8101;S8123;196467.5918
Australasia;5080070390;AUS;S8101;S8128;204695.9834
Australasia;5080070390;AUS;S8101;S8045;206376.866
Australasia;5080070390;AUS;S8101;S8120;206931.2479
Australasia;5080070390;AUS;S8101;S8130;207641.9373
Australasia;5080070390;AUS;S8101;S8119;213119.1178
Australasia;5080070390;AUS;S8102;S8102;0
Australasia;5080070390;AUS;S8102;S8100;15788.03017
Australasia;5080070390;AUS;S8102;S8101;37716.26924
Australasia;5080070390;AUS;S8102;S8103;40627.10489
Australasia;5080070390;AUS;S8102;S8105;61499.70824
Australasia;5080070390;AUS;S8102;S8124;62127.96006
Australasia;5080070390;AUS;S8102;S8098;63742.56449
Australasia;5080070390;AUS;S8102;S8108;66409.96784
Australasia;5080070390;AUS;S8102;S8138;68447.19071
Australasia;5080070390;AUS;S8102;S8096;69633.18814
Australasia;5080070390;AUS;S8102;S8097;73352.5434
Australasia;5080070390;AUS;S8102;S8134;73837.26055
Australasia;5080070390;AUS;S8102;S8109;74492.61421
Australasia;5080070390;AUS;S8102;S8099;78625.70041
Australasia;5080070390;AUS;S8102;S8094;81797.50292
Australasia;5080070390;AUS;S8102;S8095;83295.15023
Australasia;5080070390;AUS;S8102;S8092;84234.76524
Australasia;5080070390;AUS;S8102;S8116;85192.29066
Australasia;5080070390;AUS;S8102;S8093;95097.41556
Australasia;5080070390;AUS;S8102;S8104;98809.67641
Australasia;5080070390;AUS;S8102;S8115;116592.2313
Australasia;5080070390;AUS;S8102;S8110;119660.0937
Australasia;5080070390;AUS;S8102;S8090;120501.9433
Australasia;5080070390;AUS;S8102;S8131;122965.257
Australasia;5080070390;AUS;S8102;S8091;129391.0844
Australasia;5080070390;AUS;S8102;S8114;134131.8587
Australasia;5080070390;AUS;S8102;S8136;134450.8777
Australasia;5080070390;AUS;S8102;S8126;144066.4775
Australasia;5080070390;AUS;S8102;S8132;148431.2354
Australasia;5080070390;AUS;S8102;S8135;150672.2495
Australasia;5080070390;AUS;S8102;S8129;158218.0797
Australasia;5080070390;AUS;S8102;S8122;158846.6404
Australasia;5080070390;AUS;S8102;S8121;167093.1779
Australasia;5080070390;AUS;S8102;S8123;169267.8659
Australasia;5080070390;AUS;S8102;S8128;177496.2575
Australasia;5080070390;AUS;S8102;S8045;179177.1401
Australasia;5080070390;AUS;S8102;S8120;179731.522
Australasia;5080070390;AUS;S8102;S8130;180442.2114
Australasia;5080070390;AUS;S8102;S8119;185919.3919
Australasia;5080070390;AUS;S8103;S8103;0
Australasia;5080070390;AUS;S8103;S8102;40627.10489
Australasia;5080070390;AUS;S8103;S8100;45898.59172
Australasia;5080070390;AUS;S8103;S8124;51765.91841
Australasia;5080070390;AUS;S8103;S8109;64130.57256
Australasia;5080070390;AUS;S8103;S8101;67826.83079
Australasia;5080070390;AUS;S8103;S8116;74830.24901
Australasia;5080070390;AUS;S8103;S8105;91610.26979
Australasia;5080070390;AUS;S8103;S8098;93853.12604
Australasia;5080070390;AUS;S8103;S8108;96520.5294
Australasia;5080070390;AUS;S8103;S8138;98557.75226
Australasia;5080070390;AUS;S8103;S8096;99743.7497
Australasia;5080070390;AUS;S8103;S8097;103463.105
Australasia;5080070390;AUS;S8103;S8134;103947.8221
Australasia;5080070390;AUS;S8103;S8115;106230.1897
Australasia;5080070390;AUS;S8103;S8099;108736.262
Australasia;5080070390;AUS;S8103;S8110;109298.052
Australasia;5080070390;AUS;S8103;S8094;111908.0645
Australasia;5080070390;AUS;S8103;S8131;112603.2154
Australasia;5080070390;AUS;S8103;S8095;113405.7118
Australasia;5080070390;AUS;S8103;S8092;114345.3268
Australasia;5080070390;AUS;S8103;S8114;123769.817
Australasia;5080070390;AUS;S8103;S8136;124088.8361
Australasia;5080070390;AUS;S8103;S8093;125207.9771
Australasia;5080070390;AUS;S8103;S8104;128920.238
Australasia;5080070390;AUS;S8103;S8126;133704.4359
Australasia;5080070390;AUS;S8103;S8132;138069.1938
Australasia;5080070390;AUS;S8103;S8135;140310.2079
Australasia;5080070390;AUS;S8103;S8129;147856.038
Australasia;5080070390;AUS;S8103;S8122;148484.5988
Australasia;5080070390;AUS;S8103;S8090;150612.5048
Australasia;5080070390;AUS;S8103;S8121;156731.1362
Australasia;5080070390;AUS;S8103;S8123;158905.8242
Australasia;5080070390;AUS;S8103;S8091;159501.646
Australasia;5080070390;AUS;S8103;S8128;167134.2158
Australasia;5080070390;AUS;S8103;S8045;168815.0985
Australasia;5080070390;AUS;S8103;S8120;169369.4803
Australasia;5080070390;AUS;S8103;S8130;170080.1698
Australasia;5080070390;AUS;S8103;S8119;175557.3502
Australasia;5080070390;AUS;S8104;S8104;0
Australasia;5080070390;AUS;S8104;S8134;40494.12713
Australasia;5080070390;AUS;S8104;S8105;46031.7793
Australasia;5080070390;AUS;S8104;S8138;52979.26177
Australasia;5080070390;AUS;S8104;S8108;71586.83996
Australasia;5080070390;AUS;S8104;S8101;80872.95003
Australasia;5080070390;AUS;S8104;S8102;98809.67641
Australasia;5080070390;AUS;S8104;S8100;99127.16278
Australasia;5080070390;AUS;S8104;S8098;113093.8202
Australasia;5080070390;AUS;S8104;S8096;118984.4438
Australasia;5080070390;AUS;S8104;S8097;122703.7991
Australasia;5080070390;AUS;S8104;S8099;127976.9561
Australasia;5080070390;AUS;S8104;S8103;128920.238
Australasia;5080070390;AUS;S8104;S8094;131148.7586
Australasia;5080070390;AUS;S8104;S8095;132646.4059
Australasia;5080070390;AUS;S8104;S8092;133586.0209
Australasia;5080070390;AUS;S8104;S8093;144448.6712
Australasia;5080070390;AUS;S8104;S8124;150421.0931
Australasia;5080070390;AUS;S8104;S8109;162785.7473
Australasia;5080070390;AUS;S8104;S8090;169853.1989
Australasia;5080070390;AUS;S8104;S8116;173485.4237
Australasia;5080070390;AUS;S8104;S8091;178742.3401
Australasia;5080070390;AUS;S8104;S8115;204885.3644
Australasia;5080070390;AUS;S8104;S8110;207953.2267
Australasia;5080070390;AUS;S8104;S8131;211258.3901
Australasia;5080070390;AUS;S8104;S8114;222424.9917
Australasia;5080070390;AUS;S8104;S8136;222744.0108
Australasia;5080070390;AUS;S8104;S8126;232359.6106
Australasia;5080070390;AUS;S8104;S8132;236724.3685
Australasia;5080070390;AUS;S8104;S8135;238965.3826
Australasia;5080070390;AUS;S8104;S8129;246511.2127
Australasia;5080070390;AUS;S8104;S8122;247139.7735
Australasia;5080070390;AUS;S8104;S8121;255386.3109
Australasia;5080070390;AUS;S8104;S8123;257560.999
Australasia;5080070390;AUS;S8104;S8128;265789.3905
Australasia;5080070390;AUS;S8104;S8045;267470.2732
Australasia;5080070390;AUS;S8104;S8120;268024.655
Australasia;5080070390;AUS;S8104;S8130;268735.3445
Australasia;5080070390;AUS;S8104;S8119;274212.5249
Australasia;5080070390;AUS;S8105;S8105;0
Australasia;5080070390;AUS;S8105;S8138;6947.482471
Australasia;5080070390;AUS;S8105;S8134;21059.36344
Australasia;5080070390;AUS;S8105;S8108;34276.87179
Australasia;5080070390;AUS;S8105;S8101;43562.98185
Australasia;5080070390;AUS;S8105;S8104;46031.7793
Australasia;5080070390;AUS;S8105;S8102;61499.70824
Australasia;5080070390;AUS;S8105;S8100;61817.1946
Australasia;5080070390;AUS;S8105;S8098;75783.85199
Australasia;5080070390;AUS;S8105;S8096;81674.47565
Australasia;5080070390;AUS;S8105;S8097;85393.83091
Australasia;5080070390;AUS;S8105;S8099;90666.98792
Australasia;5080070390;AUS;S8105;S8103;91610.26979
Australasia;5080070390;AUS;S8105;S8094;93838.79042
Australasia;5080070390;AUS;S8105;S8095;95336.43774
Australasia;5080070390;AUS;S8105;S8092;96276.05275
Australasia;5080070390;AUS;S8105;S8093;107138.7031
Australasia;5080070390;AUS;S8105;S8124;113111.125
Australasia;5080070390;AUS;S8105;S8109;125475.7791
Australasia;5080070390;AUS;S8105;S8090;132543.2308
Australasia;5080070390;AUS;S8105;S8116;136175.4556
Australasia;5080070390;AUS;S8105;S8091;141432.3719
Australasia;5080070390;AUS;S8105;S8115;167575.3962
Australasia;5080070390;AUS;S8105;S8110;170643.2586
Australasia;5080070390;AUS;S8105;S8131;173948.4219
Australasia;5080070390;AUS;S8105;S8114;185115.0236
Australasia;5080070390;AUS;S8105;S8136;185434.0426
Australasia;5080070390;AUS;S8105;S8126;195049.6424
Australasia;5080070390;AUS;S8105;S8132;199414.4003
Australasia;5080070390;AUS;S8105;S8135;201655.4144
Australasia;5080070390;AUS;S8105;S8129;209201.2446
Australasia;5080070390;AUS;S8105;S8122;209829.8053
Australasia;5080070390;AUS;S8105;S8121;218076.3428
Australasia;5080070390;AUS;S8105;S8123;220251.0308
Australasia;5080070390;AUS;S8105;S8128;228479.4224
Australasia;5080070390;AUS;S8105;S8045;230160.305
Australasia;5080070390;AUS;S8105;S8120;230714.6869
Australasia;5080070390;AUS;S8105;S8130;231425.3763
Australasia;5080070390;AUS;S8105;S8119;236902.5568
Australasia;5080070390;AUS;S8108;S8108;0
Australasia;5080070390;AUS;S8108;S8105;34276.87179
Australasia;5080070390;AUS;S8108;S8138;41224.35426
Australasia;5080070390;AUS;S8108;S8134;46614.4241
Australasia;5080070390;AUS;S8108;S8101;48473.24146
Australasia;5080070390;AUS;S8108;S8102;66409.96784
Australasia;5080070390;AUS;S8108;S8100;66727.45421
Australasia;5080070390;AUS;S8108;S8104;71586.83996
Australasia;5080070390;AUS;S8108;S8098;80694.1116
Australasia;5080070390;AUS;S8108;S8096;86584.73526
Australasia;5080070390;AUS;S8108;S8097;90304.09051
Australasia;5080070390;AUS;S8108;S8099;95577.24753
Australasia;5080070390;AUS;S8108;S8103;96520.5294
Australasia;5080070390;AUS;S8108;S8094;98749.05003
Australasia;5080070390;AUS;S8108;S8095;100246.6973
Australasia;5080070390;AUS;S8108;S8092;101186.3124
Australasia;5080070390;AUS;S8108;S8093;112048.9627
Australasia;5080070390;AUS;S8108;S8124;118021.3846
Australasia;5080070390;AUS;S8108;S8109;130386.0387
Australasia;5080070390;AUS;S8108;S8090;137453.4904
Australasia;5080070390;AUS;S8108;S8116;141085.7152
Australasia;5080070390;AUS;S8108;S8091;146342.6315
Australasia;5080070390;AUS;S8108;S8115;172485.6558
Australasia;5080070390;AUS;S8108;S8110;175553.5182
Australasia;5080070390;AUS;S8108;S8131;178858.6815
Australasia;5080070390;AUS;S8108;S8114;190025.2832
Australasia;5080070390;AUS;S8108;S8136;190344.3022
Australasia;5080070390;AUS;S8108;S8126;199959.902
Australasia;5080070390;AUS;S8108;S8132;204324.6599
Australasia;5080070390;AUS;S8108;S8135;206565.674
Australasia;5080070390;AUS;S8108;S8129;214111.5042
Australasia;5080070390;AUS;S8108;S8122;214740.065
Australasia;5080070390;AUS;S8108;S8121;222986.6024
Australasia;5080070390;AUS;S8108;S8123;225161.2904
Australasia;5080070390;AUS;S8108;S8128;233389.682
Australasia;5080070390;AUS;S8108;S8045;235070.5646
Australasia;5080070390;AUS;S8108;S8120;235624.9465
Australasia;5080070390;AUS;S8108;S8130;236335.6359
Australasia;5080070390;AUS;S8108;S8119;241812.8164
Australasia;5080070390;AUS;S8109;S8109;0
Australasia;5080070390;AUS;S8109;S8103;64130.57256
Australasia;5080070390;AUS;S8109;S8116;67406.79644
Australasia;5080070390;AUS;S8109;S8124;68655.67741
Australasia;5080070390;AUS;S8109;S8102;74492.61421
Australasia;5080070390;AUS;S8109;S8100;79764.10104
Australasia;5080070390;AUS;S8109;S8115;98806.73709
Australasia;5080070390;AUS;S8109;S8101;101692.3401
Australasia;5080070390;AUS;S8109;S8110;101874.5994
Australasia;5080070390;AUS;S8109;S8114;116346.3644
Australasia;5080070390;AUS;S8109;S8105;125475.7791
Australasia;5080070390;AUS;S8109;S8098;127718.6354
Australasia;5080070390;AUS;S8109;S8131;129492.9744
Australasia;5080070390;AUS;S8109;S8108;130386.0387
Australasia;5080070390;AUS;S8109;S8138;132423.2616
Australasia;5080070390;AUS;S8109;S8096;133609.259
Australasia;5080070390;AUS;S8109;S8097;137328.6143
Australasia;5080070390;AUS;S8109;S8134;137813.3314
Australasia;5080070390;AUS;S8109;S8136;140978.5951
Australasia;5080070390;AUS;S8109;S8099;142601.7713
Australasia;5080070390;AUS;S8109;S8094;145773.5738
Australasia;5080070390;AUS;S8109;S8095;147271.2211
Australasia;5080070390;AUS;S8109;S8092;148210.8361
Australasia;5080070390;AUS;S8109;S8126;150594.1949
Australasia;5080070390;AUS;S8109;S8132;154958.9528
Australasia;5080070390;AUS;S8109;S8135;157199.9669
Australasia;5080070390;AUS;S8109;S8093;159073.4864
Australasia;5080070390;AUS;S8109;S8104;162785.7473
Australasia;5080070390;AUS;S8109;S8129;164745.797
Australasia;5080070390;AUS;S8109;S8122;165374.3578
Australasia;5080070390;AUS;S8109;S8121;173620.8952
Australasia;5080070390;AUS;S8109;S8123;175795.5832
Australasia;5080070390;AUS;S8109;S8128;184023.9748
Australasia;5080070390;AUS;S8109;S8090;184478.0141
Australasia;5080070390;AUS;S8109;S8045;185704.8575
Australasia;5080070390;AUS;S8109;S8120;186259.2393
Australasia;5080070390;AUS;S8109;S8130;186969.9288
Australasia;5080070390;AUS;S8109;S8119;192447.1092
Australasia;5080070390;AUS;S8109;S8091;193367.1553
Australasia;5080070390;AUS;S8110;S8110;0
Australasia;5080070390;AUS;S8110;S8116;58711.8791
Australasia;5080070390;AUS;S8110;S8114;62845.57684
Australasia;5080070390;AUS;S8110;S8115;90111.81975
Australasia;5080070390;AUS;S8110;S8109;101874.5994
Australasia;5080070390;AUS;S8110;S8103;109298.052
Australasia;5080070390;AUS;S8110;S8124;113823.1569
Australasia;5080070390;AUS;S8110;S8102;119660.0937
Australasia;5080070390;AUS;S8110;S8100;124931.5805
Australasia;5080070390;AUS;S8110;S8101;146859.8196
Australasia;5080070390;AUS;S8110;S8105;170643.2586
Australasia;5080070390;AUS;S8110;S8098;172886.1148
Australasia;5080070390;AUS;S8110;S8131;174660.4538
Australasia;5080070390;AUS;S8110;S8108;175553.5182
Australasia;5080070390;AUS;S8110;S8138;177590.741
Australasia;5080070390;AUS;S8110;S8096;178776.7385
Australasia;5080070390;AUS;S8110;S8097;182496.0937
Australasia;5080070390;AUS;S8110;S8134;182980.8109
Australasia;5080070390;AUS;S8110;S8136;186146.0745
Australasia;5080070390;AUS;S8110;S8099;187769.2507
Australasia;5080070390;AUS;S8110;S8094;190941.0533
Australasia;5080070390;AUS;S8110;S8095;192438.7006
Australasia;5080070390;AUS;S8110;S8092;193378.3156
Australasia;5080070390;AUS;S8110;S8126;195761.6743
Australasia;5080070390;AUS;S8110;S8132;200126.4322
Australasia;5080070390;AUS;S8110;S8135;202367.4463
Australasia;5080070390;AUS;S8110;S8093;204240.9659
Australasia;5080070390;AUS;S8110;S8104;207953.2267
Australasia;5080070390;AUS;S8110;S8129;209913.2765
Australasia;5080070390;AUS;S8110;S8122;210541.8373
Australasia;5080070390;AUS;S8110;S8121;218788.3747
Australasia;5080070390;AUS;S8110;S8123;220963.0627
Australasia;5080070390;AUS;S8110;S8128;229191.4543
Australasia;5080070390;AUS;S8110;S8090;229645.4936
Australasia;5080070390;AUS;S8110;S8045;230872.3369
Australasia;5080070390;AUS;S8110;S8120;231426.7188
Australasia;5080070390;AUS;S8110;S8130;232137.4082
Australasia;5080070390;AUS;S8110;S8119;237614.5887
Australasia;5080070390;AUS;S8110;S8091;238534.6348
Australasia;5080070390;AUS;S8114;S8114;0
Australasia;5080070390;AUS;S8114;S8110;62845.57684
Australasia;5080070390;AUS;S8114;S8116;73183.64409
Australasia;5080070390;AUS;S8114;S8115;104583.5847
Australasia;5080070390;AUS;S8114;S8109;116346.3644
Australasia;5080070390;AUS;S8114;S8103;123769.817
Australasia;5080070390;AUS;S8114;S8124;128294.9219
Australasia;5080070390;AUS;S8114;S8102;134131.8587
Australasia;5080070390;AUS;S8114;S8100;139403.3455
Australasia;5080070390;AUS;S8114;S8101;161331.5846
Australasia;5080070390;AUS;S8114;S8105;185115.0236
Australasia;5080070390;AUS;S8114;S8098;187357.8798
Australasia;5080070390;AUS;S8114;S8131;189132.2188
Australasia;5080070390;AUS;S8114;S8108;190025.2832
Australasia;5080070390;AUS;S8114;S8138;192062.506
Australasia;5080070390;AUS;S8114;S8096;193248.5035
Australasia;5080070390;AUS;S8114;S8097;196967.8587
Australasia;5080070390;AUS;S8114;S8134;197452.5759
Australasia;5080070390;AUS;S8114;S8136;200617.8395
Australasia;5080070390;AUS;S8114;S8099;202241.0157
Australasia;5080070390;AUS;S8114;S8094;205412.8182
Australasia;5080070390;AUS;S8114;S8095;206910.4656
Australasia;5080070390;AUS;S8114;S8092;207850.0806
Australasia;5080070390;AUS;S8114;S8126;210233.4393
Australasia;5080070390;AUS;S8114;S8132;214598.1972
Australasia;5080070390;AUS;S8114;S8135;216839.2113
Australasia;5080070390;AUS;S8114;S8093;218712.7309
Australasia;5080070390;AUS;S8114;S8104;222424.9917
Australasia;5080070390;AUS;S8114;S8129;224385.0415
Australasia;5080070390;AUS;S8114;S8122;225013.6022
Australasia;5080070390;AUS;S8114;S8121;233260.1397
Australasia;5080070390;AUS;S8114;S8123;235434.8277
Australasia;5080070390;AUS;S8114;S8128;243663.2193
Australasia;5080070390;AUS;S8114;S8090;244117.2586
Australasia;5080070390;AUS;S8114;S8045;245344.1019
Australasia;5080070390;AUS;S8114;S8120;245898.4838
Australasia;5080070390;AUS;S8114;S8130;246609.1732
Australasia;5080070390;AUS;S8114;S8119;252086.3537
Australasia;5080070390;AUS;S8114;S8091;253006.3998
Australasia;5080070390;AUS;S8115;S8115;0
Australasia;5080070390;AUS;S8115;S8116;31399.94065
Australasia;5080070390;AUS;S8115;S8110;90111.81975
Australasia;5080070390;AUS;S8115;S8109;98806.73709
Australasia;5080070390;AUS;S8115;S8114;104583.5847
Australasia;5080070390;AUS;S8115;S8103;106230.1897
Australasia;5080070390;AUS;S8115;S8124;110755.2945
Australasia;5080070390;AUS;S8115;S8102;116592.2313
Australasia;5080070390;AUS;S8115;S8100;121863.7181
Australasia;5080070390;AUS;S8115;S8101;143791.9572
Australasia;5080070390;AUS;S8115;S8105;167575.3962
Australasia;5080070390;AUS;S8115;S8098;169818.2525
Australasia;5080070390;AUS;S8115;S8131;171592.5915
Australasia;5080070390;AUS;S8115;S8108;172485.6558
Australasia;5080070390;AUS;S8115;S8138;174522.8787
Australasia;5080070390;AUS;S8115;S8096;175708.8761
Australasia;5080070390;AUS;S8115;S8097;179428.2314
Australasia;5080070390;AUS;S8115;S8134;179912.9485
Australasia;5080070390;AUS;S8115;S8136;183078.2122
Australasia;5080070390;AUS;S8115;S8099;184701.3884
